id,item,item.type,statement,statement.rt,agreement,strength,argument,argument.rt,word.count,gender,age
R_1eztV80jowhIVbX,F21x,filler,2,10.751,filler,filler,1,6.66,311,2,33
R_1eztV80jowhIVbX,F22x,filler,1,5.383,filler,filler,2,7.004,325,2,33
R_1eztV80jowhIVbX,F23x,filler,4,4.266,filler,filler,2,7.605,274,2,33
R_1eztV80jowhIVbX,F24x,filler,1,3.576,filler,filler,1,8.801,339,2,33
R_r9eXqb2hB0lJqq5x,I1x,critical,1,8.05,agree,fully,3,17.583,286,2,34
R_r9eXqb2hB0lJqq5x,I2x,critical,4,2.241,disagree,fully,3,2.29,194,2,34
R_r9eXqb2hB0lJqq5x,I3x,critical,4,3.392,disagree,fully,2,3.004,239,2,34
R_r9eXqb2hB0lJqq5x,I4x,critical,4,2.259,disagree,fully,2,25.256,184,2,34
R_r9eXqb2hB0lJqq5x,I5x,critical,1,3.073,agree,fully,3,5.779,193,2,34
R_r9eXqb2hB0lJqq5x,I6x,critical,1,1.867,agree,fully,2,4.296,218,2,34
R_r9eXqb2hB0lJqq5x,I7x,critical,2,4.033,agree,somewhat,2,4.407,221,2,34
R_r9eXqb2hB0lJqq5x,I8x,critical,3,3.388,disagree,somewhat,3,2.779,245,2,34
R_r9eXqb2hB0lJqq5x,I9x,critical,3,3.593,disagree,somewhat,3,3.475,191,2,34
R_r9eXqb2hB0lJqq5x,I10x,critical,1,2.423,agree,fully,3,24.873,181,2,34
R_r9eXqb2hB0lJqq5x,I11x,critical,2,4.351,agree,somewhat,3,7.656,153,2,34
R_r9eXqb2hB0lJqq5x,I12x,critical,3,4.892,disagree,somewhat,3,2.725,234,2,34
R_r9eXqb2hB0lJqq5x,I13x,critical,2,80.107,agree,somewhat,3,4.394,218,2,34
R_r9eXqb2hB0lJqq5x,I14x,critical,2,9.068,agree,somewhat,3,4.116,184,2,34
R_r9eXqb2hB0lJqq5x,I15x,critical,2,3.148,agree,somewhat,1,9.663,216,2,34
R_r9eXqb2hB0lJqq5x,I16x,critical,2,5.103,agree,somewhat,3,11.753,235,2,34
R_r9eXqb2hB0lJqq5x,I17x,critical,1,2.276,agree,fully,3,6.355,212,2,34
R_r9eXqb2hB0lJqq5x,I18x,critical,1,2.548,agree,fully,2,10.666,201,2,34
R_r9eXqb2hB0lJqq5x,F1x,filler,4,2.879,filler,filler,2,3.843,211,2,34
R_r9eXqb2hB0lJqq5x,F2x,filler,1,2.755,filler,filler,3,4.812,220,2,34
R_r9eXqb2hB0lJqq5x,F3x,filler,2,3.097,filler,filler,2,4.193,191,2,34
R_r9eXqb2hB0lJqq5x,F4x,filler,2,3.188,filler,filler,1,8.373,304,2,34
R_r9eXqb2hB0lJqq5x,F5x,filler,1,3.248,filler,filler,3,2.08,296,2,34
R_r9eXqb2hB0lJqq5x,F6x,filler,3,6.962,filler,filler,2,7.402,256,2,34
R_r9eXqb2hB0lJqq5x,F7x,filler,3,4.762,filler,filler,2,3.203,298,2,34
R_r9eXqb2hB0lJqq5x,F8x,filler,4,2.915,filler,filler,3,4.915,301,2,34
R_r9eXqb2hB0lJqq5x,F9x,filler,3,4.836,filler,filler,1,14.618,265,2,34
R_r9eXqb2hB0lJqq5x,F10x,filler,1,4.383,filler,filler,3,11.709,246,2,34
R_r9eXqb2hB0lJqq5x,F11x,filler,3,4.891,filler,filler,3,4.014,190,2,34
R_r9eXqb2hB0lJqq5x,F12x,filler,3,3.433,filler,filler,0,2,242,2,34
R_r9eXqb2hB0lJqq5x,F13x,filler,3,4.437,filler,filler,3,6.395,264,2,34
R_r9eXqb2hB0lJqq5x,F14x,filler,2,4.682,filler,filler,2,5.218,312,2,34
R_r9eXqb2hB0lJqq5x,F15x,filler,4,5.186,filler,filler,1,26.864,240,2,34
R_r9eXqb2hB0lJqq5x,F16x,filler,2,4.693,filler,filler,3,2.792,319,2,34
R_r9eXqb2hB0lJqq5x,F17x,filler,1,2.838,filler,filler,2,5.124,321,2,34
R_r9eXqb2hB0lJqq5x,F18x,filler,1,2.555,filler,filler,1,9.708,220,2,34
R_r9eXqb2hB0lJqq5x,F19x,filler,3,2.509,filler,filler,1,5.371,208,2,34
R_r9eXqb2hB0lJqq5x,F20x,filler,1,9.843,filler,filler,1,5.027,286,2,34
R_r9eXqb2hB0lJqq5x,F21x,filler,2,6.026,filler,filler,1,3.414,311,2,34
R_r9eXqb2hB0lJqq5x,F22x,filler,3,3.761,filler,filler,3,1.6,304,2,34
R_r9eXqb2hB0lJqq5x,F23x,filler,1,1.916,filler,filler,3,6.491,259,2,34
R_r9eXqb2hB0lJqq5x,F24x,filler,3,7.561,filler,filler,2,4.856,237,2,34
R_1hBavhHC6j80wrt,I1x,critical,2,2.52,agree,somewhat,3,4.321,286,1,46
R_1hBavhHC6j80wrt,I2x,critical,2,3.28,agree,somewhat,2,3.177,176,1,46
R_1hBavhHC6j80wrt,I3x,critical,2,3.294,agree,somewhat,3,2.655,206,1,46
R_1hBavhHC6j80wrt,I4x,critical,3,5.041,disagree,somewhat,3,3.246,184,1,46
R_1hBavhHC6j80wrt,I5x,critical,3,2.449,disagree,somewhat,2,1.733,192,1,46
R_1hBavhHC6j80wrt,I6x,critical,3,2.998,disagree,somewhat,1,2.663,191,1,46
R_1hBavhHC6j80wrt,I7x,critical,3,4.273,disagree,somewhat,2,3.596,233,1,46
R_1hBavhHC6j80wrt,I8x,critical,1,1.93,agree,fully,3,4.823,191,1,46
R_1hBavhHC6j80wrt,I9x,critical,1,2.715,agree,fully,2,5.903,175,1,46
R_1hBavhHC6j80wrt,I10x,critical,2,2.285,agree,somewhat,1,1.655,181,1,46
R_1hBavhHC6j80wrt,I11x,critical,2,4.459,agree,somewhat,2,5.864,153,1,46
R_1hBavhHC6j80wrt,I12x,critical,1,3.159,agree,fully,3,2.856,237,1,46
R_1hBavhHC6j80wrt,I13x,critical,1,3.06,agree,fully,3,3.126,218,1,46
R_1hBavhHC6j80wrt,I14x,critical,1,1.83,agree,fully,3,4.149,184,1,46
R_1hBavhHC6j80wrt,I15x,critical,1,5.052,agree,fully,3,12.208,216,1,46
R_1hBavhHC6j80wrt,I16x,critical,1,2.716,agree,fully,1,5.011,235,1,46
R_1hBavhHC6j80wrt,I17x,critical,1,2.704,agree,fully,2,6.216,212,1,46
R_1hBavhHC6j80wrt,I18x,critical,1,2.792,agree,fully,2,7.91,201,1,46
R_1hBavhHC6j80wrt,F1x,filler,4,4.527,filler,filler,3,13.802,211,1,46
R_1hBavhHC6j80wrt,F2x,filler,2,9.4,filler,filler,1,2.583,220,1,46
R_1hBavhHC6j80wrt,F3x,filler,2,5.705,filler,filler,2,6.799,191,1,46
R_1hBavhHC6j80wrt,F4x,filler,3,3.951,filler,filler,2,9.165,278,1,46
R_1hBavhHC6j80wrt,F5x,filler,2,5.06,filler,filler,2,5.678,296,1,46
R_1hBavhHC6j80wrt,F6x,filler,2,2.273,filler,filler,3,2.081,298,1,46
R_1hBavhHC6j80wrt,F7x,filler,3,2.832,filler,filler,2,3.413,298,1,46
R_1hBavhHC6j80wrt,F8x,filler,2,3.063,filler,filler,1,4.969,233,1,46
R_1hBavhHC6j80wrt,F9x,filler,2,6.922,filler,filler,1,2.227,232,1,46
R_1hBavhHC6j80wrt,F10x,filler,2,6.51,filler,filler,1,10.453,246,1,46
R_1hBavhHC6j80wrt,F11x,filler,2,4.457,filler,filler,3,2.873,209,1,46
R_1hBavhHC6j80wrt,F12x,filler,2,4.299,filler,filler,3,6.204,221,1,46
R_1hBavhHC6j80wrt,F13x,filler,2,2.959,filler,filler,2,4.073,210,1,46
R_1hBavhHC6j80wrt,F14x,filler,2,7.29,filler,filler,2,1.814,312,1,46
R_1hBavhHC6j80wrt,F15x,filler,3,3.01,filler,filler,1,4.88,240,1,46
R_1hBavhHC6j80wrt,F16x,filler,2,2.755,filler,filler,2,5.91,319,1,46
R_1hBavhHC6j80wrt,F17x,filler,3,3.336,filler,filler,3,2.22,321,1,46
R_1hBavhHC6j80wrt,F18x,filler,2,3.457,filler,filler,1,4.384,220,1,46
R_1hBavhHC6j80wrt,F19x,filler,2,2.149,filler,filler,3,1.413,208,1,46
R_1hBavhHC6j80wrt,F20x,filler,3,4.244,filler,filler,3,7.305,297,1,46
R_1hBavhHC6j80wrt,F21x,filler,2,3.513,filler,filler,3,1.796,311,1,46
R_1hBavhHC6j80wrt,F22x,filler,2,4.307,filler,filler,2,6.742,325,1,46
R_1hBavhHC6j80wrt,F23x,filler,2,4.352,filler,filler,2,2.859,259,1,46
R_1hBavhHC6j80wrt,F24x,filler,2,5.283,filler,filler,1,5.447,339,1,46
R_5jzS5semHfTyvaV,I1x,critical,2,5.418,agree,somewhat,3,5.931,286,1,22
R_5jzS5semHfTyvaV,I2x,critical,1,3.303,agree,fully,3,17.975,176,1,22
R_5jzS5semHfTyvaV,I3x,critical,2,3.683,agree,somewhat,3,6.088,206,1,22
R_5jzS5semHfTyvaV,I4x,critical,4,2.477,disagree,fully,3,7.999,184,1,22
R_5jzS5semHfTyvaV,I5x,critical,3,17.382,disagree,somewhat,3,5.907,192,1,22
R_5jzS5semHfTyvaV,I6x,critical,3,2.553,disagree,somewhat,2,4.489,191,1,22
R_5jzS5semHfTyvaV,I7x,critical,3,4.411,disagree,somewhat,3,5.737,233,1,22
R_5jzS5semHfTyvaV,I8x,critical,1,9.018,agree,fully,3,6.663,191,1,22
R_5jzS5semHfTyvaV,I9x,critical,1,3.913,agree,fully,3,19.875,175,1,22
R_5jzS5semHfTyvaV,I10x,critical,1,5.449,agree,fully,3,6.607,181,1,22
R_5jzS5semHfTyvaV,I11x,critical,2,2.984,agree,somewhat,2,7.266,153,1,22
R_5jzS5semHfTyvaV,I12x,critical,1,6.169,agree,fully,3,9.024,237,1,22
R_5jzS5semHfTyvaV,I13x,critical,1,5.738,agree,fully,1,23.349,218,1,22
R_5jzS5semHfTyvaV,I14x,critical,2,15.284,agree,somewhat,3,5.61,184,1,22
R_5jzS5semHfTyvaV,I15x,critical,1,12.164,agree,fully,3,2.783,216,1,22
R_5jzS5semHfTyvaV,I16x,critical,1,2.317,agree,fully,3,3.853,235,1,22
R_5jzS5semHfTyvaV,I17x,critical,2,8.056,agree,somewhat,2,6.248,212,1,22
R_5jzS5semHfTyvaV,I18x,critical,1,2.629,agree,fully,2,6.644,201,1,22
R_5jzS5semHfTyvaV,F1x,filler,4,3.481,filler,filler,3,5.544,211,1,22
R_5jzS5semHfTyvaV,F2x,filler,1,4.018,filler,filler,3,18.229,220,1,22
R_5jzS5semHfTyvaV,F3x,filler,1,9.951,filler,filler,1,4.254,191,1,22
R_5jzS5semHfTyvaV,F4x,filler,2,7.054,filler,filler,1,4.364,304,1,22
R_5jzS5semHfTyvaV,F5x,filler,1,5.388,filler,filler,1,19.078,296,1,22
R_5jzS5semHfTyvaV,F6x,filler,3,3.437,filler,filler,2,9.654,256,1,22
R_5jzS5semHfTyvaV,F7x,filler,3,2.372,filler,filler,1,6.811,298,1,22
R_5jzS5semHfTyvaV,F8x,filler,1,3.857,filler,filler,1,6.416,233,1,22
R_5jzS5semHfTyvaV,F9x,filler,4,6.004,filler,filler,3,10.433,265,1,22
R_5jzS5semHfTyvaV,F10x,filler,3,19.538,filler,filler,2,62.381,193,1,22
R_5jzS5semHfTyvaV,F11x,filler,1,8.282,filler,filler,2,10.182,209,1,22
R_5jzS5semHfTyvaV,F12x,filler,2,2.551,filler,filler,2,8.094,221,1,22
R_5jzS5semHfTyvaV,F13x,filler,2,4.301,filler,filler,3,5.415,210,1,22
R_5jzS5semHfTyvaV,F14x,filler,1,3.264,filler,filler,1,5.783,312,1,22
R_5jzS5semHfTyvaV,F15x,filler,4,2.83,filler,filler,2,5.888,240,1,22
R_5jzS5semHfTyvaV,F16x,filler,1,4.552,filler,filler,2,12.232,319,1,22
R_5jzS5semHfTyvaV,F17x,filler,3,6.196,filler,filler,1,3.31,321,1,22
R_5jzS5semHfTyvaV,F18x,filler,2,3.713,filler,filler,3,4.305,220,1,22
R_5jzS5semHfTyvaV,F19x,filler,3,3.156,filler,filler,1,3.308,208,1,22
R_5jzS5semHfTyvaV,F20x,filler,3,4.001,filler,filler,3,19.969,297,1,22
R_5jzS5semHfTyvaV,F21x,filler,2,11.457,filler,filler,1,5.641,311,1,22
R_5jzS5semHfTyvaV,F22x,filler,2,2.758,filler,filler,2,28.509,325,1,22
R_5jzS5semHfTyvaV,F23x,filler,1,4.408,filler,filler,2,8.566,259,1,22
R_5jzS5semHfTyvaV,F24x,filler,1,4.62,filler,filler,3,13.43,339,1,22
R_1gC7f9I282jEeXG,I1x,critical,3,4.626,disagree,somewhat,3,8.106,232,2,38
R_1gC7f9I282jEeXG,I2x,critical,3,4.048,disagree,somewhat,3,10.184,194,2,38
R_1gC7f9I282jEeXG,I3x,critical,2,4.329,agree,somewhat,3,3.218,206,2,38
R_1gC7f9I282jEeXG,I4x,critical,2,2.548,agree,somewhat,3,5.6,205,2,38
R_1gC7f9I282jEeXG,I5x,critical,2,3.608,agree,somewhat,3,3.607,193,2,38
R_1gC7f9I282jEeXG,I6x,critical,3,3.92,disagree,somewhat,3,1.433,191,2,38
R_1gC7f9I282jEeXG,I7x,critical,3,2.334,disagree,somewhat,3,4.545,233,2,38
R_1gC7f9I282jEeXG,I8x,critical,1,2.738,agree,fully,3,2.066,191,2,38
R_1gC7f9I282jEeXG,I9x,critical,1,2.578,agree,fully,3,1.826,175,2,38
R_1gC7f9I282jEeXG,I10x,critical,2,4.389,agree,somewhat,3,2.652,181,2,38
R_1gC7f9I282jEeXG,I11x,critical,3,5.463,disagree,somewhat,3,3.208,180,2,38
R_1gC7f9I282jEeXG,I12x,critical,1,3.512,agree,fully,3,2.254,237,2,38
R_1gC7f9I282jEeXG,I13x,critical,1,2.837,agree,fully,3,1.703,218,2,38
R_1gC7f9I282jEeXG,I14x,critical,3,2.573,disagree,somewhat,3,4.628,199,2,38
R_1gC7f9I282jEeXG,I15x,critical,2,2.493,agree,somewhat,3,1.361,216,2,38
R_1gC7f9I282jEeXG,I16x,critical,2,5.567,agree,somewhat,3,5.032,235,2,38
R_1gC7f9I282jEeXG,I17x,critical,1,2.157,agree,fully,3,2.289,212,2,38
R_1gC7f9I282jEeXG,I18x,critical,2,3.099,agree,somewhat,3,2.05,201,2,38
R_1gC7f9I282jEeXG,F1x,filler,3,4.002,filler,filler,3,1.424,211,2,38
R_1gC7f9I282jEeXG,F2x,filler,3,5.721,filler,filler,3,1.471,300,2,38
R_1gC7f9I282jEeXG,F3x,filler,3,2.36,filler,filler,3,0.919,209,2,38
R_1gC7f9I282jEeXG,F4x,filler,2,18.424,filler,filler,3,2.119,304,2,38
R_1gC7f9I282jEeXG,F5x,filler,1,6.315,filler,filler,1,23.27,296,2,38
R_1gC7f9I282jEeXG,F6x,filler,2,2.495,filler,filler,3,2.013,298,2,38
R_1gC7f9I282jEeXG,F7x,filler,3,2.965,filler,filler,3,1.08,298,2,38
R_1gC7f9I282jEeXG,F8x,filler,3,8.316,filler,filler,3,44.879,301,2,38
R_1gC7f9I282jEeXG,F9x,filler,3,2.554,filler,filler,3,2.776,265,2,38
R_1gC7f9I282jEeXG,F10x,filler,2,3.836,filler,filler,1,2.186,246,2,38
R_1gC7f9I282jEeXG,F11x,filler,1,31.02,filler,filler,2,2.247,209,2,38
R_1gC7f9I282jEeXG,F12x,filler,3,6.041,filler,filler,0,3,242,2,38
R_1gC7f9I282jEeXG,F13x,filler,2,2.835,filler,filler,2,2.663,210,2,38
R_1gC7f9I282jEeXG,F14x,filler,2,21.661,filler,filler,2,1.517,312,2,38
R_1gC7f9I282jEeXG,F15x,filler,3,7.041,filler,filler,1,8.741,240,2,38
R_1gC7f9I282jEeXG,F16x,filler,3,4.67,filler,filler,2,4.656,295,2,38
R_1gC7f9I282jEeXG,F17x,filler,2,4.216,filler,filler,3,1.381,321,2,38
R_1gC7f9I282jEeXG,F18x,filler,2,3.694,filler,filler,3,1.851,220,2,38
R_1gC7f9I282jEeXG,F19x,filler,2,2.077,filler,filler,3,3.159,208,2,38
R_1gC7f9I282jEeXG,F20x,filler,2,3.143,filler,filler,3,1.576,286,2,38
R_1gC7f9I282jEeXG,F21x,filler,2,6.732,filler,filler,1,1.502,311,2,38
R_1gC7f9I282jEeXG,F22x,filler,3,2.124,filler,filler,3,1.002,304,2,38
R_1gC7f9I282jEeXG,F23x,filler,3,4.327,filler,filler,3,4.752,274,2,38
R_1gC7f9I282jEeXG,F24x,filler,2,6.178,filler,filler,3,6.679,339,2,38
R_2uwXTdgZtWcyMlk,I1x,critical,1,6.265,agree,fully,2,5.196,286,1,43
R_2uwXTdgZtWcyMlk,I2x,critical,3,5.717,disagree,somewhat,2,4.232,194,1,43
R_2uwXTdgZtWcyMlk,I3x,critical,2,6.465,agree,somewhat,3,3.816,206,1,43
R_2uwXTdgZtWcyMlk,I4x,critical,2,5.173,agree,somewhat,2,5.053,205,1,43
R_2uwXTdgZtWcyMlk,I5x,critical,1,4.691,agree,fully,3,7.76,193,1,43
R_2uwXTdgZtWcyMlk,I6x,critical,2,5.435,agree,somewhat,2,1.739,218,1,43
R_2uwXTdgZtWcyMlk,I7x,critical,4,3.368,disagree,fully,3,5.116,233,1,43
R_2uwXTdgZtWcyMlk,I8x,critical,2,11.565,agree,somewhat,2,13.208,191,1,43
R_2uwXTdgZtWcyMlk,I9x,critical,1,4.731,agree,fully,3,6.196,175,1,43
R_2uwXTdgZtWcyMlk,I10x,critical,2,11.429,agree,somewhat,3,5.509,181,1,43
R_2uwXTdgZtWcyMlk,I11x,critical,3,10.073,disagree,somewhat,1,3.06,180,1,43
R_2uwXTdgZtWcyMlk,I12x,critical,2,10.925,agree,somewhat,2,6.436,237,1,43
R_2uwXTdgZtWcyMlk,I13x,critical,3,4.148,disagree,somewhat,3,7.814,278,1,43
R_2uwXTdgZtWcyMlk,I14x,critical,2,5.42,agree,somewhat,3,2.503,184,1,43
R_2uwXTdgZtWcyMlk,I15x,critical,1,3.339,agree,fully,3,7.398,216,1,43
R_2uwXTdgZtWcyMlk,I16x,critical,2,6.861,agree,somewhat,2,5.07,235,1,43
R_2uwXTdgZtWcyMlk,I17x,critical,2,7.084,agree,somewhat,2,12.212,212,1,43
R_2uwXTdgZtWcyMlk,I18x,critical,1,10.008,agree,fully,2,10.387,201,1,43
R_2uwXTdgZtWcyMlk,F1x,filler,4,3.058,filler,filler,3,3.922,211,1,43
R_2uwXTdgZtWcyMlk,F2x,filler,1,5.684,filler,filler,1,3.805,220,1,43
R_2uwXTdgZtWcyMlk,F3x,filler,1,2.505,filler,filler,2,4.181,191,1,43
R_2uwXTdgZtWcyMlk,F4x,filler,2,8.541,filler,filler,3,8.469,304,1,43
R_2uwXTdgZtWcyMlk,F5x,filler,3,4.665,filler,filler,1,7.198,215,1,43
R_2uwXTdgZtWcyMlk,F6x,filler,3,10.432,filler,filler,3,3.539,256,1,43
R_2uwXTdgZtWcyMlk,F7x,filler,3,8.357,filler,filler,3,7.365,298,1,43
R_2uwXTdgZtWcyMlk,F8x,filler,2,5.706,filler,filler,1,7.054,233,1,43
R_2uwXTdgZtWcyMlk,F9x,filler,3,9.87,filler,filler,1,4.939,265,1,43
R_2uwXTdgZtWcyMlk,F10x,filler,2,4.912,filler,filler,3,4.991,246,1,43
R_2uwXTdgZtWcyMlk,F11x,filler,3,6.045,filler,filler,3,1.394,190,1,43
R_2uwXTdgZtWcyMlk,F12x,filler,1,4.077,filler,filler,3,8.524,221,1,43
R_2uwXTdgZtWcyMlk,F13x,filler,3,4.027,filler,filler,2,5.207,264,1,43
R_2uwXTdgZtWcyMlk,F14x,filler,4,8.387,filler,filler,3,3.523,321,1,43
R_2uwXTdgZtWcyMlk,F15x,filler,3,2.913,filler,filler,2,13.462,240,1,43
R_2uwXTdgZtWcyMlk,F16x,filler,3,7.859,filler,filler,2,8.637,295,1,43
R_2uwXTdgZtWcyMlk,F17x,filler,2,6.754,filler,filler,1,4.36,321,1,43
R_2uwXTdgZtWcyMlk,F18x,filler,1,4.772,filler,filler,3,3.961,220,1,43
R_2uwXTdgZtWcyMlk,F19x,filler,3,3.289,filler,filler,1,3.801,208,1,43
R_2uwXTdgZtWcyMlk,F20x,filler,2,5.799,filler,filler,2,5.999,286,1,43
R_2uwXTdgZtWcyMlk,F21x,filler,3,7.314,filler,filler,2,8.308,260,1,43
R_2uwXTdgZtWcyMlk,F22x,filler,3,3.533,filler,filler,3,2.026,304,1,43
R_2uwXTdgZtWcyMlk,F23x,filler,3,3.261,filler,filler,1,6.473,274,1,43
R_2uwXTdgZtWcyMlk,F24x,filler,3,4.89,filler,filler,1,3.243,237,1,43
R_1mUzB5zTzbtElNB,I1x,critical,2,2.743,agree,somewhat,2,8.612,286,2,56
R_1mUzB5zTzbtElNB,I2x,critical,4,2.848,disagree,fully,3,2.429,194,2,56
R_1mUzB5zTzbtElNB,I3x,critical,3,4.312,disagree,somewhat,2,4.597,239,2,56
R_1mUzB5zTzbtElNB,I4x,critical,2,3.144,agree,somewhat,2,4.918,205,2,56
R_1mUzB5zTzbtElNB,I5x,critical,2,2.593,agree,somewhat,2,3.286,193,2,56
R_1mUzB5zTzbtElNB,I6x,critical,1,3.638,agree,fully,2,11.736,218,2,56
R_1mUzB5zTzbtElNB,I7x,critical,1,2.71,agree,fully,2,4.243,221,2,56
R_1mUzB5zTzbtElNB,I8x,critical,1,4.215,agree,fully,2,2.899,191,2,56
R_1mUzB5zTzbtElNB,I9x,critical,1,3.839,agree,fully,2,8.857,175,2,56
R_1mUzB5zTzbtElNB,I10x,critical,2,2.135,agree,somewhat,2,5.324,181,2,56
R_1mUzB5zTzbtElNB,I11x,critical,2,4.58,agree,somewhat,2,3.359,153,2,56
R_1mUzB5zTzbtElNB,I12x,critical,1,2.824,agree,fully,2,5.121,237,2,56
R_1mUzB5zTzbtElNB,I13x,critical,1,3.922,agree,fully,1,29.923,218,2,56
R_1mUzB5zTzbtElNB,I14x,critical,2,2.791,agree,somewhat,2,4.534,184,2,56
R_1mUzB5zTzbtElNB,I15x,critical,1,3.398,agree,fully,3,4.314,216,2,56
R_1mUzB5zTzbtElNB,I16x,critical,1,2.594,agree,fully,1,3.587,235,2,56
R_1mUzB5zTzbtElNB,I17x,critical,3,4.047,disagree,somewhat,2,4.712,198,2,56
R_1mUzB5zTzbtElNB,I18x,critical,1,2.315,agree,fully,2,6.306,201,2,56
R_1mUzB5zTzbtElNB,F1x,filler,2,4.877,filler,filler,2,5.7,217,2,56
R_1mUzB5zTzbtElNB,F2x,filler,3,4.711,filler,filler,2,6.158,300,2,56
R_1mUzB5zTzbtElNB,F3x,filler,2,2.433,filler,filler,2,4.668,191,2,56
R_1mUzB5zTzbtElNB,F4x,filler,2,2.584,filler,filler,1,4.639,304,2,56
R_1mUzB5zTzbtElNB,F5x,filler,3,3.681,filler,filler,2,6.221,215,2,56
R_1mUzB5zTzbtElNB,F6x,filler,3,3.195,filler,filler,1,5.673,256,2,56
R_1mUzB5zTzbtElNB,F7x,filler,4,3.021,filler,filler,1,5.101,298,2,56
R_1mUzB5zTzbtElNB,F8x,filler,2,3.428,filler,filler,1,7.845,233,2,56
R_1mUzB5zTzbtElNB,F9x,filler,4,5.27,filler,filler,1,3.06,265,2,56
R_1mUzB5zTzbtElNB,F10x,filler,2,2.642,filler,filler,2,0,246,2,56
R_1mUzB5zTzbtElNB,F11x,filler,3,8.49,filler,filler,1,10.615,190,2,56
R_1mUzB5zTzbtElNB,F12x,filler,2,2.327,filler,filler,1,2.816,221,2,56
R_1mUzB5zTzbtElNB,F13x,filler,2,3.005,filler,filler,2,5.833,210,2,56
R_1mUzB5zTzbtElNB,F14x,filler,2,2.541,filler,filler,1,5.535,312,2,56
R_1mUzB5zTzbtElNB,F15x,filler,4,3.181,filler,filler,1,5.59,240,2,56
R_1mUzB5zTzbtElNB,F16x,filler,2,2.787,filler,filler,1,3.101,319,2,56
R_1mUzB5zTzbtElNB,F17x,filler,2,4.371,filler,filler,2,4.713,321,2,56
R_1mUzB5zTzbtElNB,F18x,filler,2,4.169,filler,filler,1,5.676,220,2,56
R_1mUzB5zTzbtElNB,F19x,filler,2,2.447,filler,filler,1,5.57,208,2,56
R_1mUzB5zTzbtElNB,F20x,filler,2,5.193,filler,filler,2,8.455,286,2,56
R_1mUzB5zTzbtElNB,F21x,filler,2,4.379,filler,filler,2,2.977,311,2,56
R_1mUzB5zTzbtElNB,F22x,filler,2,4.037,filler,filler,1,3.353,325,2,56
R_1mUzB5zTzbtElNB,F23x,filler,3,4.7,filler,filler,2,11.423,274,2,56
R_1mUzB5zTzbtElNB,F24x,filler,2,7.193,filler,filler,1,4.154,339,2,56
R_31TW2MwRMB0aixP,I1x,critical,1,1.717,agree,fully,3,6.103,286,1,40
R_31TW2MwRMB0aixP,I2x,critical,2,3.199,agree,somewhat,3,3.531,176,1,40
R_31TW2MwRMB0aixP,I3x,critical,4,9.427,disagree,fully,3,3.542,239,1,40
R_31TW2MwRMB0aixP,I4x,critical,4,1.645,disagree,fully,3,3.166,184,1,40
R_31TW2MwRMB0aixP,I5x,critical,4,2.31,disagree,fully,3,3.618,192,1,40
R_31TW2MwRMB0aixP,I6x,critical,4,2.756,disagree,fully,3,5.213,191,1,40
R_31TW2MwRMB0aixP,I7x,critical,4,2.171,disagree,fully,3,8.055,233,1,40
R_31TW2MwRMB0aixP,I8x,critical,1,3.948,agree,fully,3,4.553,191,1,40
R_31TW2MwRMB0aixP,I9x,critical,3,3.969,disagree,somewhat,3,6.848,191,1,40
R_31TW2MwRMB0aixP,I10x,critical,1,1.681,agree,fully,3,3.047,181,1,40
R_31TW2MwRMB0aixP,I11x,critical,3,3.287,disagree,somewhat,2,6.549,180,1,40
R_31TW2MwRMB0aixP,I12x,critical,1,11.069,agree,fully,3,8.704,237,1,40
R_31TW2MwRMB0aixP,I13x,critical,2,10.662,agree,somewhat,1,27.842,218,1,40
R_31TW2MwRMB0aixP,I14x,critical,2,4.555,agree,somewhat,3,2.89,184,1,40
R_31TW2MwRMB0aixP,I15x,critical,1,2.343,agree,fully,3,3.628,216,1,40
R_31TW2MwRMB0aixP,I16x,critical,1,9.514,agree,fully,3,4.864,235,1,40
R_31TW2MwRMB0aixP,I17x,critical,2,3.443,agree,somewhat,3,8.739,212,1,40
R_31TW2MwRMB0aixP,I18x,critical,1,5.91,agree,fully,3,5.777,201,1,40
R_31TW2MwRMB0aixP,F1x,filler,4,2.35,filler,filler,3,2.608,211,1,40
R_31TW2MwRMB0aixP,F2x,filler,1,7.581,filler,filler,1,4.593,220,1,40
R_31TW2MwRMB0aixP,F3x,filler,2,1.977,filler,filler,1,2.836,191,1,40
R_31TW2MwRMB0aixP,F4x,filler,3,3.046,filler,filler,1,7.993,278,1,40
R_31TW2MwRMB0aixP,F5x,filler,1,2.871,filler,filler,3,7.379,296,1,40
R_31TW2MwRMB0aixP,F6x,filler,3,6.518,filler,filler,2,4.702,256,1,40
R_31TW2MwRMB0aixP,F7x,filler,2,4.061,filler,filler,3,4.105,263,1,40
R_31TW2MwRMB0aixP,F8x,filler,2,6.816,filler,filler,3,5.362,233,1,40
R_31TW2MwRMB0aixP,F9x,filler,3,5.873,filler,filler,3,5.504,265,1,40
R_31TW2MwRMB0aixP,F10x,filler,3,3.862,filler,filler,1,19.475,193,1,40
R_31TW2MwRMB0aixP,F11x,filler,2,5.361,filler,filler,3,4.199,209,1,40
R_31TW2MwRMB0aixP,F12x,filler,2,4.922,filler,filler,1,4.818,221,1,40
R_31TW2MwRMB0aixP,F13x,filler,3,2.63,filler,filler,3,4.95,264,1,40
R_31TW2MwRMB0aixP,F14x,filler,1,7.416,filler,filler,3,10.106,312,1,40
